# Bearings,Reorientation_Speeds
-1.228174261469739577e+02,-7.200000000000002842e+01
-1.238508035302795491e+02,-7.200000000000002842e+01
-1.248597722781881885e+02,-7.200000000000002842e+01
-1.258445832664959312e+02,-7.200000000000002842e+01
-1.268055326019104569e+02,-7.200000000000002842e+01
-1.277429559207952821e+02,-7.200000000000002842e+01
-1.286572230189615311e+02,-7.200000000000002842e+01
-1.286572230189615311e+02,0.000000000000000000e+00
-1.295487328318392315e+02,0.000000000000000000e+00
-1.295487328318392315e+02,0.000000000000000000e+00
-1.260177681069860540e+02,0.000000000000000000e+00
-1.218409827475524878e+02,0.000000000000000000e+00
-1.174536271679976096e+02,0.000000000000000000e+00
-1.132620834846887448e+02,0.000000000000000000e+00
-1.096996095219421790e+02,0.000000000000000000e+00
-1.132620834846887448e+02,0.000000000000000000e+00
-1.174536271679976096e+02,0.000000000000000000e+00
-1.218409827475524878e+02,0.000000000000000000e+00
-1.218409827475524878e+02,0.000000000000000000e+00
-1.174536271679976096e+02,0.000000000000000000e+00
-1.132620834846887448e+02,0.000000000000000000e+00
-1.096996095219421790e+02,0.000000000000000000e+00
-1.132620834846887448e+02,0.000000000000000000e+00
-1.174536271679976096e+02,0.000000000000000000e+00
-1.218409827475524878e+02,0.000000000000000000e+00
-1.218409827475524878e+02,0.000000000000000000e+00
-1.260177681069860540e+02,0.000000000000000000e+00
-1.295487328318392315e+02,0.000000000000000000e+00
-1.319169719638083791e+02,0.000000000000000000e+00
-1.324961284730651698e+02,0.000000000000000000e+00
-5.863273758661944157e+01,0.000000000000000000e+00
-5.992190286622661688e+01,-7.200000000000000000e+01
-6.124556041287137020e+01,-7.200000000000000000e+01
-6.260364348169643733e+01,-7.200000000000000000e+01
-6.399592718812324676e+01,-7.200000000000000000e+01
-6.542201376333491680e+01,-7.200000000000000000e+01
-6.688131854545234489e+01,-7.200000000000000000e+01
-6.837305715493492642e+01,-7.200000000000000000e+01
-6.989623434384431278e+01,-7.200000000000000000e+01
-7.144963503551457507e+01,-7.200000000000000000e+01
-7.303181807902150524e+01,-7.200000000000000000e+01
-7.303181807902150524e+01,0.000000000000000000e+00
-7.464111322704961538e+01,0.000000000000000000e+00
-7.627562180249876178e+01,0.000000000000000000e+00
-7.627562180249876178e+01,0.000000000000000000e+00
-7.283965946752392995e+01,0.000000000000000000e+00
-6.596959802026032094e+01,0.000000000000000000e+00
1.461720258661333105e+01,0.000000000000000000e+00
1.515809054797318822e+01,-7.200000000000017053e+01
1.573949744746884960e+01,-7.200000000000017053e+01
1.636601907385136201e+01,-7.200000000000017053e+01
1.704294954510791626e+01,-7.200000000000017053e+01
1.777641356544724260e+01,-7.200000000000017053e+01
1.857352826023823411e+01,-7.200000000000017053e+01
1.944260199471236206e+01,-7.200000000000017053e+01
2.039337950423063717e+01,-7.200000000000017053e+01
2.143734501054326813e+01,-7.200000000000017053e+01
2.258809776231474586e+01,-7.200000000000017053e+01
2.258809776231474586e+01,0.000000000000000000e+00
2.386181748196793251e+01,0.000000000000000000e+00
2.527784010062771358e+01,0.000000000000000000e+00
2.685936589881742975e+01,0.000000000000000000e+00
2.863432053221805518e+01,0.000000000000000000e+00
3.063637989463053657e+01,0.000000000000000000e+00
3.290614352860598046e+01,0.000000000000000000e+00
3.549238180993063452e+01,0.000000000000000000e+00
3.845316011972009562e+01,0.000000000000000000e+00
4.185641120569646034e+01,0.000000000000000000e+00
4.577912047992865041e+01,0.000000000000000000e+00
5.030365732694421865e+01,0.000000000000000000e+00
5.550900613275314299e+01,0.000000000000000000e+00
6.145421043875407463e+01,0.000000000000000000e+00
7.042488544257531657e+01,0.000000000000000000e+00
7.743684062729306561e+01,0.000000000000000000e+00
8.269613774040684007e+01,0.000000000000000000e+00
8.654742972971348536e+01,0.000000000000000000e+00
8.654742972971348536e+01,0.000000000000000000e+00
9.401757727627270356e+01,0.000000000000000000e+00
1.023089520752295414e+02,0.000000000000000000e+00
1.113604083111046634e+02,0.000000000000000000e+00
1.209838924207087416e+02,0.000000000000000000e+00
1.308617038783250450e+02,0.000000000000000000e+00
1.406005803266705527e+02,0.000000000000000000e+00
1.498266313562660059e+02,0.000000000000000000e+00
1.582685253502532987e+02,0.000000000000000000e+00
1.582685253502532987e+02,0.000000000000000000e+00
1.558742449297109545e+02,0.000000000000000000e+00
1.537963219907422854e+02,0.000000000000000000e+00
1.519190567105086132e+02,0.000000000000000000e+00
1.501836984466612819e+02,0.000000000000000000e+00
1.485583445747168128e+02,0.000000000000000000e+00
1.470252245096081083e+02,0.000000000000000000e+00
1.455747082088038269e+02,0.000000000000000000e+00
1.442022487528951444e+02,0.000000000000000000e+00
1.442022487528951444e+02,0.000000000000000000e+00
1.488964640684726533e+02,0.000000000000000000e+00
1.532318448705034086e+02,0.000000000000000000e+00
1.572290065281477496e+02,0.000000000000000000e+00
1.609097391694263024e+02,0.000000000000000000e+00
1.642951600542786537e+02,0.000000000000000000e+00
1.674045741426423888e+02,0.000000000000000000e+00
1.702548407901394114e+02,0.000000000000000000e+00
1.728600788123372922e+02,0.000000000000000000e+00
1.728600788123372922e+02,0.000000000000000000e+00
1.710302929490736972e+02,0.000000000000000000e+00
1.692951877629924695e+02,0.000000000000000000e+00
1.676459999883888656e+02,0.000000000000000000e+00
1.660770570226811742e+02,0.000000000000000000e+00
1.645850089440426984e+02,0.000000000000000000e+00
1.631683128987756390e+02,0.000000000000000000e+00
1.618268821469292220e+02,0.000000000000000000e+00
1.605618450727521918e+02,0.000000000000000000e+00
1.605618450727521918e+02,0.000000000000000000e+00
1.628711686300119936e+02,0.000000000000000000e+00
1.650556468539557784e+02,0.000000000000000000e+00
1.671206270484270817e+02,0.000000000000000000e+00
1.690700641110536537e+02,0.000000000000000000e+00
1.709066645804361713e+02,0.000000000000000000e+00
1.726320090233573126e+02,0.000000000000000000e+00
1.742466566312101577e+02,0.000000000000000000e+00
1.757502361551725301e+02,0.000000000000000000e+00
1.757502361551725301e+02,0.000000000000000000e+00
1.745275608802751606e+02,0.000000000000000000e+00
1.733274163463066770e+02,0.000000000000000000e+00
1.721543147705652927e+02,0.000000000000000000e+00
1.710127015295111903e+02,0.000000000000000000e+00
1.699070169516371038e+02,0.000000000000000000e+00
1.699070169516371038e+02,0.000000000000000000e+00
1.647096781499876386e+02,0.000000000000000000e+00
1.598398761338775103e+02,0.000000000000000000e+00
1.557758684644478535e+02,0.000000000000000000e+00
-1.048583498694745799e+02,0.000000000000000000e+00
-1.063395864136055309e+02,-1.020000000000000000e+02
-1.077987098926102760e+02,-1.020000000000000000e+02
-1.092343632244702860e+02,-1.020000000000000000e+02
-1.106453502907911854e+02,-1.020000000000000000e+02
-1.120306351826455398e+02,-1.020000000000000000e+02
-1.133893393920448034e+02,-1.020000000000000000e+02
-1.147207372112528390e+02,-1.020000000000000000e+02
-1.160242496184152117e+02,-1.020000000000000000e+02
-1.172994369323155865e+02,-1.020000000000000000e+02
-1.185459905131757807e+02,-1.020000000000000000e+02
-1.185459905131757807e+02,0.000000000000000000e+00
-1.197637237722382793e+02,0.000000000000000000e+00
-1.209525627324142647e+02,0.000000000000000000e+00
-1.221125363575008862e+02,0.000000000000000000e+00
-1.232437668401353790e+02,0.000000000000000000e+00
-1.243464600103028204e+02,0.000000000000000000e+00
-1.254208959981055500e+02,0.000000000000000000e+00
-1.264674202576239850e+02,0.000000000000000000e+00
-1.264674202576239850e+02,0.000000000000000000e+00
-1.227082267004663265e+02,0.000000000000000000e+00
-1.181861086442159205e+02,0.000000000000000000e+00
-1.133645398456402518e+02,0.000000000000000000e+00
-1.086580619898865621e+02,0.000000000000000000e+00
-1.045001497274078019e+02,0.000000000000000000e+00
-1.086580619898865621e+02,0.000000000000000000e+00
-1.133645398456402518e+02,0.000000000000000000e+00
-1.181861086442159205e+02,0.000000000000000000e+00
-1.227082267004663265e+02,0.000000000000000000e+00
-1.227082267004663265e+02,0.000000000000000000e+00
-1.181861086442159205e+02,0.000000000000000000e+00
1.746354601543596630e+02,0.000000000000000000e+00
1.747416544862579713e+02,7.200000000000005684e+01
1.748437372050090346e+02,7.200000000000005684e+01
1.749419419526552417e+02,7.200000000000005684e+01
1.750364850421467509e+02,7.200000000000005684e+01
1.751275670308030215e+02,7.200000000000005684e+01
1.752153741257975526e+02,7.200000000000005684e+01
1.753000794421722617e+02,7.200000000000005684e+01
1.753818441310829996e+02,7.200000000000005684e+01
1.754608183935955310e+02,7.200000000000005684e+01
1.755371423933232506e+02,7.200000000000005684e+01
1.755371423933232506e+02,0.000000000000000000e+00
1.756109470794661434e+02,0.000000000000000000e+00
1.756109470794661434e+02,0.000000000000000000e+00
1.716718990660278052e+02,0.000000000000000000e+00
1.680430646191595940e+02,0.000000000000000000e+00
1.651542106260581875e+02,0.000000000000000000e+00
-1.004987827389152528e+02,0.000000000000000000e+00
-1.015930042908875350e+02,-9.600000000000000000e+01
-1.026787196832125346e+02,-9.600000000000000000e+01
-1.037552575678043354e+02,-9.600000000000000000e+01
-1.048219837854726677e+02,-9.600000000000000000e+01
-1.058783028590506206e+02,-9.600000000000000000e+01
-1.069236591400920418e+02,-9.600000000000000000e+01
-1.079575376159331768e+02,-9.600000000000000000e+01
-1.089794643885052210e+02,-9.600000000000000000e+01
-1.099890068403007319e+02,-9.600000000000000000e+01
-1.109857735062878135e+02,-9.600000000000000000e+01
-1.109857735062878135e+02,0.000000000000000000e+00
-1.119694136733022845e+02,0.000000000000000000e+00
-1.119694136733022845e+02,0.000000000000000000e+00
-1.127894894323205790e+02,0.000000000000000000e+00
-1.116124035770413911e+02,0.000000000000000000e+00
-3.617586139942130785e+01,0.000000000000000000e+00
-3.697589949109112695e+01,-7.200000000000011369e+01
-3.780675379881193976e+01,-7.200000000000011369e+01
-3.866986938322426681e+01,-7.200000000000011369e+01
-3.956674703800021575e+01,-7.200000000000011369e+01
-4.049894097074414390e+01,-7.200000000000011369e+01
-4.146805528315013589e+01,-7.200000000000011369e+01
-4.247573901186834178e+01,-7.200000000000011369e+01
-4.352367946112201480e+01,-7.200000000000011369e+01
-4.461359352795562927e+01,-7.200000000000011369e+01
-4.574721669288371118e+01,-7.200000000000011369e+01
-4.574721669288371118e+01,0.000000000000000000e+00
-4.692628932514469398e+01,0.000000000000000000e+00
-4.815253993607959160e+01,0.000000000000000000e+00
-4.942766501067009699e+01,0.000000000000000000e+00
-5.075330506135168207e+01,0.000000000000000000e+00
-5.213101658630904467e+01,0.000000000000000000e+00
-5.213101658630904467e+01,0.000000000000000000e+00
-5.502001992844003553e+01,0.000000000000000000e+00
-5.491439702934502520e+01,0.000000000000000000e+00
-5.263072414393727172e+01,0.000000000000000000e+00
-4.893642708521716145e+01,0.000000000000000000e+00
-4.443001694588781447e+01,0.000000000000000000e+00
-4.893642708521716145e+01,0.000000000000000000e+00
-5.263072414393727172e+01,0.000000000000000000e+00
-5.491439702934502520e+01,0.000000000000000000e+00
-5.502001992844003553e+01,0.000000000000000000e+00
-5.502001992844003553e+01,0.000000000000000000e+00
-5.213101658630904467e+01,0.000000000000000000e+00
-4.598601091771561755e+01,0.000000000000000000e+00
-3.794244728811312939e+01,0.000000000000000000e+00
4.118309652864297732e+01,0.000000000000000000e+00
4.242736930218748626e+01,-7.199999999999988631e+01
4.373370901683171041e+01,-7.199999999999988631e+01
4.510541416309069973e+01,-7.199999999999988631e+01
4.654582111548151602e+01,-7.199999999999988631e+01
4.805826063561849537e+01,-7.199999999999988631e+01
4.964600252598381758e+01,-7.199999999999988631e+01
5.131218677892741198e+01,-7.199999999999988631e+01
5.305973974187506315e+01,-7.199999999999988631e+01
5.489127420869652951e+01,-7.199999999999988631e+01
5.680897301779282316e+01,-7.199999999999988631e+01
5.680897301779282316e+01,0.000000000000000000e+00
5.881445675764575753e+01,0.000000000000000000e+00
6.090863760300416629e+01,0.000000000000000000e+00
6.309156314598001813e+01,0.000000000000000000e+00
6.536225629904868129e+01,0.000000000000000000e+00
6.857591817750008545e+01,0.000000000000000000e+00
8.336204814876901992e+01,0.000000000000000000e+00
8.576516529170328340e+01,-1.200000000000008527e+01
8.813311793622409596e+01,-1.200000000000008527e+01
9.007165142511405520e+01,-1.200000000000008527e+01
9.163218566258598230e+01,-1.200000000000008527e+01
9.286553940729325518e+01,-1.200000000000008527e+01
9.286553940729325518e+01,-1.200000000000008527e+01
9.590110034362504621e+01,-1.200000000000008527e+01
9.891529815687681548e+01,-1.200000000000008527e+01
1.018935575800750826e+02,-1.200000000000008527e+01
1.048198331553756191e+02,-1.200000000000008527e+01
1.076766726032717258e+02,0.000000000000000000e+00
1.104453281519833183e+02,0.000000000000000000e+00
1.131059206574956022e+02,0.000000000000000000e+00
1.156376627224397282e+02,0.000000000000000000e+00
1.156376627224397282e+02,0.000000000000000000e+00
1.176570172646921435e+02,0.000000000000000000e+00
1.191811860748190668e+02,0.000000000000000000e+00
1.203029017170042323e+02,0.000000000000000000e+00
1.210988080538147358e+02,0.000000000000000000e+00
1.216316686801914955e+02,0.000000000000000000e+00
1.219528571657654368e+02,0.000000000000000000e+00
1.221046452762156775e+02,0.000000000000000000e+00
1.221221378571976004e+02,0.000000000000000000e+00
1.221221378571976004e+02,0.000000000000000000e+00
1.250794636817579146e+02,0.000000000000000000e+00
1.279308798122104633e+02,0.000000000000000000e+00
1.306684027894206963e+02,0.000000000000000000e+00
1.332844070914100882e+02,0.000000000000000000e+00
1.357715579936601955e+02,0.000000000000000000e+00
1.381227431375739627e+02,0.000000000000000000e+00
1.403310099163365123e+02,0.000000000000000000e+00
1.423895162803493974e+02,0.000000000000000000e+00
1.423895162803493974e+02,0.000000000000000000e+00
1.425000981899686110e+02,0.000000000000000000e+00
1.424540036391732940e+02,0.000000000000000000e+00
1.422824563337952384e+02,0.000000000000000000e+00
1.420114084815354829e+02,0.000000000000000000e+00
1.416627240906622944e+02,0.000000000000000000e+00
1.412550952290601174e+02,0.000000000000000000e+00
1.408047542089879300e+02,0.000000000000000000e+00
1.403260306762562379e+02,0.000000000000000000e+00
1.403260306762562379e+02,0.000000000000000000e+00
1.424568146832124000e+02,0.000000000000000000e+00
1.444975213963677163e+02,0.000000000000000000e+00
1.464458588320896695e+02,0.000000000000000000e+00
1.482993283143589736e+02,0.000000000000000000e+00
1.500552059391746695e+02,0.000000000000000000e+00
1.517105330718322023e+02,0.000000000000000000e+00
1.532621171770274202e+02,0.000000000000000000e+00
1.547065447451863349e+02,0.000000000000000000e+00
1.547065447451863349e+02,0.000000000000000000e+00
1.543490288910359425e+02,0.000000000000000000e+00
1.539267948303044875e+02,0.000000000000000000e+00
1.534537289664582147e+02,0.000000000000000000e+00
1.529421802561513175e+02,0.000000000000000000e+00
1.524032563049339331e+02,0.000000000000000000e+00
1.518470672439405860e+02,0.000000000000000000e+00
1.512829270306145020e+02,0.000000000000000000e+00
1.507195199149373650e+02,0.000000000000000000e+00
1.507195199149373650e+02,0.000000000000000000e+00
1.465119290432096761e+02,0.000000000000000000e+00
1.426010796243506036e+02,0.000000000000000000e+00
1.394279365201239500e+02,0.000000000000000000e+00
-1.024855789834380175e+02,0.000000000000000000e+00
-1.036504354009350664e+02,-1.200000000000002274e+02
-1.048039030348586209e+02,-1.200000000000002274e+02
-1.059452274131663501e+02,-1.200000000000002274e+02
-1.070737083617936776e+02,-1.200000000000002274e+02
-1.081887011836045929e+02,-1.200000000000002274e+02
-1.092896173159780062e+02,-1.200000000000002274e+02
-1.103759244941602731e+02,-1.200000000000002274e+02
-1.114471464536447058e+02,-1.200000000000002274e+02
-1.125028622096650963e+02,-1.200000000000002274e+02
-1.125028622096650963e+02,0.000000000000000000e+00
-1.135427049554082544e+02,0.000000000000000000e+00
-1.145663606228166884e+02,0.000000000000000000e+00
-1.155735661509493468e+02,0.000000000000000000e+00
-1.165641075069109149e+02,0.000000000000000000e+00
-1.175378175034784078e+02,0.000000000000000000e+00
-1.184945734558973243e+02,0.000000000000000000e+00
-1.184945734558973243e+02,0.000000000000000000e+00
-1.157469780711105898e+02,0.000000000000000000e+00
-1.121518635248483804e+02,0.000000000000000000e+00
-1.081567856135060026e+02,0.000000000000000000e+00
-1.041648174077849660e+02,0.000000000000000000e+00
-1.005793956332080938e+02,0.000000000000000000e+00
-1.041648174077849660e+02,0.000000000000000000e+00
-1.081567856135060026e+02,0.000000000000000000e+00
-1.121518635248483804e+02,0.000000000000000000e+00
-1.157469780711105898e+02,0.000000000000000000e+00
-1.157469780711105898e+02,0.000000000000000000e+00
-1.121518635248483804e+02,0.000000000000000000e+00
1.798432143864940258e+02,0.000000000000000000e+00
1.798458220437335626e+02,7.200000000000000000e+01
1.798483443791728860e+02,7.200000000000000000e+01
1.798507855129550421e+02,7.200000000000000000e+01
1.798531493041466547e+02,7.200000000000000000e+01
1.798554393710949171e+02,7.200000000000000000e+01
1.798576591099082975e+02,7.200000000000000000e+01
1.798598117112612158e+02,7.200000000000000000e+01
1.798619001756960643e+02,7.200000000000000000e+01
1.798639273275777555e+02,7.200000000000000000e+01
1.798639273275777555e+02,0.000000000000000000e+00
1.798658958278371074e+02,0.000000000000000000e+00
1.798658958278371074e+02,0.000000000000000000e+00
1.764546929407601397e+02,0.000000000000000000e+00
1.734188508620539437e+02,0.000000000000000000e+00
-1.168368448462179856e+02,0.000000000000000000e+00
-1.176430007917565774e+02,-7.199999999999998579e+01
-1.184374487519430943e+02,-7.199999999999998579e+01
-1.192201431223455472e+02,-7.199999999999998579e+01
-1.199910571803571600e+02,-7.199999999999998579e+01
-1.207501820593845707e+02,-7.199999999999998579e+01
-1.214975257149569359e+02,-7.199999999999998579e+01
-1.222331118905492247e+02,-7.199999999999998579e+01
-1.229569790901218482e+02,-7.199999999999998579e+01
-1.236691795635909727e+02,-7.199999999999998579e+01
-1.236691795635909727e+02,0.000000000000000000e+00
-1.243697783106740360e+02,0.000000000000000000e+00
-1.243697783106740360e+02,0.000000000000000000e+00
-1.219401302454189988e+02,0.000000000000000000e+00
-1.188998435436992338e+02,0.000000000000000000e+00
-1.156287025853803527e+02,0.000000000000000000e+00
-1.124916920188649954e+02,0.000000000000000000e+00
-1.098626654911030016e+02,0.000000000000000000e+00
-1.124916920188649954e+02,0.000000000000000000e+00
-1.156287025853803527e+02,0.000000000000000000e+00
-1.188998435436992338e+02,0.000000000000000000e+00
-1.219401302454189988e+02,0.000000000000000000e+00
-1.219401302454189988e+02,0.000000000000000000e+00
-1.188998435436992338e+02,0.000000000000000000e+00
1.723712974146196757e+02,0.000000000000000000e+00
1.724742909572607914e+02,7.199999999999998579e+01
1.725745559384097874e+02,7.199999999999998579e+01
1.726721987799538169e+02,7.199999999999998579e+01
1.727673204703325496e+02,7.199999999999998579e+01
1.728600169050604904e+02,7.199999999999998579e+01
1.729503792020944957e+02,7.199999999999998579e+01
1.730384939941781113e+02,7.199999999999998579e+01
1.731244437000889320e+02,7.199999999999998579e+01
1.732083067765347550e+02,7.199999999999998579e+01
1.732083067765347550e+02,0.000000000000000000e+00
1.732901579522824136e+02,0.000000000000000000e+00
1.732901579522824136e+02,0.000000000000000000e+00
1.704134693543826984e+02,0.000000000000000000e+00
1.677697129760060193e+02,0.000000000000000000e+00
1.657086565343096822e+02,0.000000000000000000e+00
-9.941061000879363974e+01,0.000000000000000000e+00
-1.001745415697142789e+02,-9.600000000000009948e+01
-1.009348347471150191e+02,-9.600000000000009948e+01
-1.016912497183586765e+02,-9.600000000000009948e+01
-1.024435545052454586e+02,-9.600000000000009948e+01
-1.031915253090593296e+02,-9.600000000000009948e+01
-1.039349468074807419e+02,-9.600000000000009948e+01
-1.046736124130488577e+02,-9.600000000000009948e+01
-1.054073244931550732e+02,-9.600000000000009948e+01
-1.061358945518311145e+02,-9.600000000000009948e+01
-1.061358945518311145e+02,0.000000000000000000e+00
-1.068591433738624517e+02,0.000000000000000000e+00
-1.075769011320042239e+02,0.000000000000000000e+00
-1.075769011320042239e+02,0.000000000000000000e+00
-1.061075009946419812e+02,0.000000000000000000e+00
-1.038322820900162924e+02,0.000000000000000000e+00
-1.011042655745646925e+02,0.000000000000000000e+00
-9.826604801384291932e+01,0.000000000000000000e+00
-9.565614029255993955e+01,0.000000000000000000e+00
-9.826604801384291932e+01,0.000000000000000000e+00
-1.011042655745646925e+02,0.000000000000000000e+00
-1.038322820900162924e+02,0.000000000000000000e+00
-1.061075009946419812e+02,0.000000000000000000e+00
-1.061075009946419812e+02,0.000000000000000000e+00
-1.075769011320042239e+02,0.000000000000000000e+00
-1.078973225632044830e+02,0.000000000000000000e+00
-1.068136885858830567e+02,0.000000000000000000e+00
-3.231783964422362487e+01,0.000000000000000000e+00
-3.279269758079072972e+01,-7.199999999999988631e+01
-3.328009478499240004e+01,-7.199999999999988631e+01
-3.378046116602007487e+01,-7.199999999999988631e+01
-3.429424189768815268e+01,-7.199999999999988631e+01
-3.482189770737466006e+01,-7.199999999999988631e+01
-3.536390512158595811e+01,-7.199999999999988631e+01
-3.592075665860539857e+01,-7.199999999999988631e+01
-3.649296095736639245e+01,-7.199999999999988631e+01
-3.708104283023595826e+01,-7.199999999999988631e+01
-3.708104283023595826e+01,0.000000000000000000e+00
-3.768554322579342397e+01,0.000000000000000000e+00
-3.830701908595091254e+01,0.000000000000000000e+00
-3.894604307987060565e+01,0.000000000000000000e+00
-3.960320319510998388e+01,0.000000000000000000e+00
-4.027910216426374745e+01,0.000000000000000000e+00
-4.097435670310142086e+01,0.000000000000000000e+00
-4.168959653383836894e+01,0.000000000000000000e+00
-3.551935608530649802e+01,0.000000000000000000e+00
-3.618091670144775662e+01,-6.000000000000000000e+00
-3.686404571669515917e+01,-6.000000000000000000e+00
-3.756961135073822788e+01,-6.000000000000000000e+00
-3.829851253937960109e+01,-6.000000000000000000e+00
-3.905167841348458069e+01,-6.000000000000000000e+00
-3.983006740970273540e+01,-6.000000000000000000e+00
-4.063466594596835080e+01,-6.000000000000000000e+00
-4.146648658648103947e+01,-6.000000000000000000e+00
-4.232656561220289859e+01,-6.000000000000000000e+00
-4.321595990408607690e+01,0.000000000000000000e+00
-4.413574303755015649e+01,0.000000000000000000e+00
-4.508700047856206083e+01,0.000000000000000000e+00
-4.607082376454940231e+01,0.000000000000000000e+00
-4.708830354798573126e+01,0.000000000000000000e+00
-4.814052137765440875e+01,0.000000000000000000e+00
-4.922854009337888215e+01,0.000000000000000000e+00
-5.035339271561872465e+01,0.000000000000000000e+00
-5.151606972320402633e+01,0.000000000000000000e+00
-5.271750463220905658e+01,0.000000000000000000e+00
-5.395855781824980113e+01,0.000000000000000000e+00
-5.523999856506236483e+01,0.000000000000000000e+00
-5.656248537569032919e+01,0.000000000000000000e+00
-5.792654465028783761e+01,0.000000000000000000e+00
-5.834500769015497212e+01,0.000000000000000000e+00
-5.864483221692168513e+01,0.000000000000000000e+00
-5.882260867480385969e+01,0.000000000000000000e+00
-5.887761593145671668e+01,0.000000000000000000e+00
-5.887761593145671668e+01,0.000000000000000000e+00
-6.207932524840288124e+01,0.000000000000000000e+00
-6.508349547353969911e+01,0.000000000000000000e+00
-6.784526350822321206e+01,0.000000000000000000e+00
-7.033646824170088507e+01,0.000000000000000000e+00
-7.254435332282011473e+01,0.000000000000000000e+00
-7.446891655121208942e+01,0.000000000000000000e+00
-7.611975821116155316e+01,0.000000000000000000e+00
-7.751305438858719299e+01,0.000000000000000000e+00
-7.751305438858719299e+01,0.000000000000000000e+00
-7.945655170191992056e+01,0.000000000000000000e+00
-8.135395776705919957e+01,0.000000000000000000e+00
-8.319537855825782913e+01,0.000000000000000000e+00
-8.497010679540355227e+01,0.000000000000000000e+00
-8.666667474188037090e+01,0.000000000000000000e+00
-8.827296690413660940e+01,0.000000000000000000e+00
-8.977641224390126240e+01,0.000000000000000000e+00
-9.116427810576564639e+01,0.000000000000000000e+00
-9.116427810576564639e+01,0.000000000000000000e+00
-9.407515979231229153e+01,0.000000000000000000e+00
-9.653999918640036526e+01,0.000000000000000000e+00
-9.859315277373602271e+01,0.000000000000000000e+00
-1.002763860504448701e+02,0.000000000000000000e+00
-1.016335584887007428e+02,0.000000000000000000e+00
-1.027073860592477388e+02,0.000000000000000000e+00
-1.035377207282436700e+02,0.000000000000000000e+00
-1.041608262073139883e+02,0.000000000000000000e+00
-1.041608262073139883e+02,0.000000000000000000e+00
-1.067917500188717952e+02,0.000000000000000000e+00
-1.093587319570544309e+02,0.000000000000000000e+00
-1.118509985574772259e+02,0.000000000000000000e+00
-1.142574976039953469e+02,0.000000000000000000e+00
-1.165669529862592242e+02,0.000000000000000000e+00
-1.187679314772566954e+02,0.000000000000000000e+00
-1.208489263738236730e+02,0.000000000000000000e+00
-1.227984648085848391e+02,0.000000000000000000e+00
-1.227984648085848391e+02,0.000000000000000000e+00
-1.239178767643248023e+02,0.000000000000000000e+00
-1.247537024446667147e+02,0.000000000000000000e+00
-1.253518232453473900e+02,0.000000000000000000e+00
-1.257517767137205738e+02,0.000000000000000000e+00
-1.259875237685972138e+02,0.000000000000000000e+00
-1.260882795851020717e+02,0.000000000000000000e+00
-1.260793032283064861e+02,0.000000000000000000e+00
-1.259826027320649473e+02,0.000000000000000000e+00
-1.259826027320649473e+02,0.000000000000000000e+00
-1.282962061910180864e+02,0.000000000000000000e+00
-1.305221755747284078e+02,0.000000000000000000e+00
-1.326553999465918707e+02,0.000000000000000000e+00
-1.346907667529141577e+02,0.000000000000000000e+00
-1.366231400000457370e+02,0.000000000000000000e+00
-1.384473477901441072e+02,0.000000000000000000e+00
-1.401581823918118630e+02,0.000000000000000000e+00
-1.417504164901407933e+02,0.000000000000000000e+00
-1.417504164901407933e+02,0.000000000000000000e+00
-1.418619626855729052e+02,0.000000000000000000e+00
-1.418486927666526469e+02,0.000000000000000000e+00
-1.417321838453790122e+02,0.000000000000000000e+00
-1.415313023489625550e+02,0.000000000000000000e+00
-1.412626706482297436e+02,0.000000000000000000e+00
-1.409410666597728152e+02,0.000000000000000000e+00
-1.405797624650041939e+02,0.000000000000000000e+00
-1.401908096696673454e+02,0.000000000000000000e+00
-1.401908096696673454e+02,0.000000000000000000e+00
-1.419475452201865266e+02,0.000000000000000000e+00
-1.436360311461987180e+02,0.000000000000000000e+00
-1.452531287837620084e+02,0.000000000000000000e+00
-1.467955738398700873e+02,0.000000000000000000e+00
-1.482599754038806736e+02,0.000000000000000000e+00
-1.496428221597550987e+02,0.000000000000000000e+00
-1.509404972257237318e+02,0.000000000000000000e+00
-1.521493033210300041e+02,0.000000000000000000e+00
-1.521493033210300041e+02,0.000000000000000000e+00
-1.519247853394228116e+02,0.000000000000000000e+00
-1.516351400882973621e+02,0.000000000000000000e+00
-1.512924709670276116e+02,0.000000000000000000e+00
-1.509078127259064104e+02,0.000000000000000000e+00
-1.504912961713382060e+02,0.000000000000000000e+00
-1.504912961713382060e+02,0.000000000000000000e+00
-1.468058403812576671e+02,0.000000000000000000e+00
-1.430593331213596286e+02,0.000000000000000000e+00
-1.396419188209687263e+02,0.000000000000000000e+00
-1.369749746018958660e+02,0.000000000000000000e+00
9.846457803587637159e+01,0.000000000000000000e+00
9.951192906703209928e+01,1.259999999999999432e+02
1.005529040220484092e+02,1.259999999999999432e+02
1.015868803910803422e+02,1.259999999999999432e+02
1.026132622183753540e+02,1.259999999999999432e+02
1.036314817447521932e+02,1.259999999999999432e+02
1.046410008046361497e+02,1.259999999999999432e+02
1.056413119749642817e+02,1.259999999999999432e+02
1.066319394767926383e+02,1.259999999999999432e+02
1.076124398337219645e+02,1.259999999999999432e+02
1.076124398337219645e+02,0.000000000000000000e+00
1.085824022942383635e+02,0.000000000000000000e+00
1.085824022942383635e+02,0.000000000000000000e+00
1.091058571297813273e+02,0.000000000000000000e+00
1.076696151221348998e+02,0.000000000000000000e+00
3.211973495181817384e+01,0.000000000000000000e+00
